date,pm25,pm10,o3,no2,so2,co,AQI,Classification
2022-04-29,126.0,11.0,37.0,4.0,1.0,1.0,187.4014752370917,Unhealthy
2022-05-01,59.0,46.0,57.0,16.0,1.0,4.0,152.80716543730242,Unhealthy
2022-05-02,87.0,58.0,79.0,14.0,1.0,3.0,167.2644889357218,Unhealthy
2022-05-03,111.0,69.0,94.0,14.0,1.0,2.0,179.65648050579557,Unhealthy
2022-05-04,130.0,66.0,96.0,7.0,1.0,3.0,189.4668071654373,Unhealthy
2022-05-10,149.0,38.0,39.0,9.0,3.0,6.0,199.27713382507903,Unhealthy
2022-05-11,118.0,21.0,39.0,4.0,1.0,3.0,183.2708113804004,Unhealthy
2022-05-13,51.0,15.0,38.0,5.0,1.0,1.0,139.16582914572865,Unhealthy for Sensitive Groups
2022-05-14,46.0,22.0,40.0,9.0,2.0,3.0,126.85427135678393,Unhealthy for Sensitive Groups
2022-05-15,55.0,23.0,47.0,9.0,1.0,3.0,149.01507537688445,Unhealthy for Sensitive Groups
2022-05-16,67.0,57.0,79.0,13.0,2.0,4.0,156.93782929399367,Unhealthy
2022-05-17,104.0,37.0,53.0,9.0,1.0,3.0,176.04214963119074,Unhealthy
2022-05-18,88.0,67.0,104.0,16.0,1.0,8.0,197.42105263157896,Unhealthy
2022-05-19,128.0,78.0,119.0,17.0,2.0,7.0,214.6914893617021,Very Unhealthy
2022-05-20,149.0,64.0,114.0,12.0,1.0,5.0,209.4255319148936,Very Unhealthy
2022-05-21,133.0,64.0,124.0,11.0,2.0,4.0,219.95744680851064,Very Unhealthy
2022-05-26,32.0,36.0,60.0,11.0,1.0,5.0,92.84978540772532,Moderate
2022-05-27,52.0,64.0,123.0,8.0,2.0,4.0,218.9042553191489,Very Unhealthy
2022-05-30,38.0,52.0,99.0,18.0,1.0,2.0,184.5263157894737,Unhealthy
2022-06-01,59.0,51.0,126.0,16.0,1.0,3.0,222.06382978723408,Very Unhealthy
2022-06-02,78.0,64.0,145.0,12.0,3.0,7.0,242.0744680851064,Very Unhealthy
2022-06-05,61.0,7.0,39.0,2.0,1.0,2.0,153.83983140147524,Unhealthy
2022-06-07,31.0,48.0,49.0,7.0,2.0,6.0,90.74678111587984,Moderate
2022-06-08,78.0,43.0,47.0,9.0,1.0,8.0,162.61749209694415,Unhealthy
2022-06-09,79.0,58.0,80.0,7.0,1.0,6.0,163.13382507903054,Unhealthy
2022-06-15,82.0,49.0,102.0,10.0,1.0,4.0,192.26315789473685,Unhealthy
2022-06-16,77.0,69.0,111.0,11.0,2.0,8.0,206.2659574468085,Very Unhealthy
2022-06-17,135.0,60.0,115.0,6.0,1.0,9.0,210.47872340425533,Very Unhealthy
2022-06-18,125.0,54.0,107.0,6.0,1.0,7.0,202.0531914893617,Very Unhealthy
2022-06-20,121.0,87.0,130.0,11.0,1.0,10.0,226.2765957446809,Very Unhealthy
2022-06-24,25.0,54.0,161.0,17.0,1.0,3.0,258.9255319148936,Very Unhealthy
2022-06-25,69.0,54.0,88.0,7.0,1.0,6.0,157.9704952581665,Unhealthy
2022-06-27,68.0,20.0,37.0,5.0,1.0,3.0,157.4541622760801,Unhealthy
2022-06-28,39.0,13.0,40.0,3.0,1.0,3.0,109.61809045226131,Unhealthy for Sensitive Groups
2022-06-29,26.0,25.0,67.0,5.0,1.0,4.0,90.2,Moderate
2022-01-03,77.0,54.0,7.0,28.0,3.0,9.0,162.10115911485775,Unhealthy
2022-01-04,105.0,62.0,8.0,27.0,1.0,9.0,176.55848261327714,Unhealthy
2022-01-05,146.0,57.0,16.0,25.0,1.0,9.0,197.72813487881984,Unhealthy
2022-01-06,135.0,74.0,4.0,34.0,1.0,13.0,192.0484720758693,Unhealthy
2022-01-07,170.0,57.0,20.0,25.0,1.0,9.0,220.32432432432432,Very Unhealthy
2022-01-08,114.0,57.0,9.0,20.0,1.0,8.0,181.2054794520548,Unhealthy
2022-01-13,33.0,70.0,8.0,27.0,1.0,8.0,94.9527896995708,Moderate
2022-01-16,33.0,33.0,20.0,17.0,1.0,3.0,94.9527896995708,Moderate
2022-01-17,51.0,65.0,5.0,31.0,3.0,9.0,139.16582914572865,Unhealthy for Sensitive Groups
2022-01-18,138.0,63.0,13.0,19.0,3.0,10.0,193.59747102212856,Unhealthy
2022-01-19,136.0,40.0,15.0,12.0,1.0,4.0,192.5648050579557,Unhealthy
2022-01-20,108.0,59.0,14.0,15.0,1.0,7.0,178.10748155953635,Unhealthy
2022-01-25,113.0,13.0,22.0,8.0,1.0,3.0,180.6891464699684,Unhealthy
2022-01-26,45.0,17.0,24.0,7.0,1.0,2.0,124.39195979899498,Unhealthy for Sensitive Groups
2022-01-29,51.0,92.0,23.0,19.0,1.0,10.0,139.16582914572865,Unhealthy for Sensitive Groups
2022-02-01,26.0,18.0,27.0,7.0,1.0,2.0,80.23175965665237,Moderate
2022-02-02,35.0,11.0,30.0,4.0,1.0,2.0,99.1587982832618,Moderate
2022-02-08,50.0,58.0,22.0,23.0,1.0,6.0,136.7035175879397,Unhealthy for Sensitive Groups
2022-02-09,115.0,64.0,33.0,21.0,1.0,7.0,181.7218124341412,Unhealthy
2022-02-11,130.0,51.0,22.0,7.0,1.0,4.0,189.4668071654373,Unhealthy
2022-02-12,92.0,59.0,19.0,9.0,1.0,6.0,169.84615384615384,Unhealthy
2022-02-15,45.0,20.0,28.0,6.0,1.0,2.0,124.39195979899498,Unhealthy for Sensitive Groups
2022-02-16,45.0,37.0,30.0,13.0,1.0,4.0,124.39195979899498,Unhealthy for Sensitive Groups
2022-02-21,30.0,17.0,30.0,5.0,1.0,1.0,88.64377682403433,Moderate
2022-02-23,52.0,41.0,25.0,17.0,1.0,4.0,141.6281407035176,Unhealthy for Sensitive Groups
2022-02-24,72.0,87.0,29.0,25.0,2.0,8.0,159.5194942044257,Unhealthy
2022-02-26,41.0,49.0,25.0,22.0,1.0,4.0,114.5427135678392,Unhealthy for Sensitive Groups
2022-02-27,72.0,85.0,29.0,24.0,3.0,8.0,159.5194942044257,Unhealthy
2022-03-01,21.0,45.0,32.0,15.0,2.0,3.0,69.71673819742489,Moderate
2022-03-02,54.0,59.0,30.0,13.0,3.0,5.0,146.55276381909547,Unhealthy for Sensitive Groups
2022-03-03,74.0,77.0,32.0,13.0,2.0,4.0,160.55216016859853,Unhealthy
2022-03-05,22.0,49.0,32.0,20.0,2.0,3.0,71.8197424892704,Moderate
2022-03-06,71.0,47.0,32.0,16.0,1.0,4.0,159.00316122233932,Unhealthy
2022-03-07,65.0,78.0,35.0,24.0,2.0,7.0,155.90516332982085,Unhealthy
2022-03-08,137.0,115.0,45.0,31.0,3.0,10.0,193.08113804004216,Unhealthy
2022-03-09,173.0,154.0,63.0,25.0,3.0,11.0,223.2972972972973,Very Unhealthy
